Zone,Zone_Name,District_Code,District,Block_Code,Block_Name,PC_No,PC_Name,AC_No,AC_Name,Gram_Panchayat_Code,Gram_Panchayat,Organisational_District
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109354,Malaypur-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109347,Arandi-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109356,Mayapur-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109357,Mayapur-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109355,Malaypur-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109348,Batanal,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109349,Gourhati-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109360,Tirole,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109358,Salepur-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109350,Gourhati-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2902,Singur,29,Arambag,196,Haripal,109524,Balarambati,Arambag
5,Howrah and Hooghly,312,Hooghly,2902,Singur,29,Arambag,196,Haripal,109532,Kamarkundugopalnagardaluigachha,Arambag
5,Howrah and Hooghly,312,Hooghly,2902,Singur,29,Arambag,196,Haripal,109526,Basubati,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109466,Kishorepur-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109465,Khanakul-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109469,Pole-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109464,Khanakul-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109467,Kishorepur-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109473,Thakuranichak,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109463,Ghoshpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109468,Pole-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,199,Pursurah,109351,Harinkhola-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2887,Arambagh,29,Arambag,199,Pursurah,109352,Harinkhola-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109470,Rammohan-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109461,Arunda,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109471,Rammohan-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109462,Balipur,Arambag
5,Howrah and Hooghly,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109472,Tantisal,Arambag
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109403,Bhandarhati-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109417,Perambuasahabazar,Arambag
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109411,Gopinathpur-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109404,Bhandarhati-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109410,Gopinathpur-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109543,Ashtaradattapur,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109544,Baligori-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109549,Naitamalpaharpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109545,Baligori-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109547,Champadanga,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109550,Purbaramnagar,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109546,Bhanjipur,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109551,Santoshpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109548,Kesabchak,Arambag
5,Howrah and Hooghly,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109552,Talpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Arambag,190,Chunchura,109398,Kodalia-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109396,Digsuihoyera,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109394,Chandrahati-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109399,Mogra-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109393,Chandrahati-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109371,Somra-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109368,Jirat,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109367,Guptipara-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109361,Bakliadhobapara,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109363,Dumurdahanityanandapur-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109373,Sripur-Balagarh,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109365,Ektarpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,190,Chunchura,109372,Somra-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109370,Sijakamalpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,190,Chunchura,109369,Mohipalpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109362,Charkrishnabati,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109364,Dumurdahanityanandapur-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109366,Guptipara-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,190,Chunchura,109392,Bandel,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,190,Chunchura,109397,Kodalia-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,190,Chunchura,109395,Debanandapur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109421,Bhadur,Arambag
5,Howrah and Hooghly,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109422,Goghat,Arambag
5,Howrah and Hooghly,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109426,Saora,Arambag
5,Howrah and Hooghly,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109423,Kumarsa,Arambag
5,Howrah and Hooghly,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109425,Raghubati,Arambag
5,Howrah and Hooghly,312,Hooghly,2909,Bally-Jagacha,27,Sreerampur,184,Domjur,109420,Bali,Howrah Sadar
5,Howrah and Hooghly,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109424,Nakunda,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109432,Kumarganj,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109435,Shyambazar,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109434,Paschimpara,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109431,Kamarpukur,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109433,Mandaran,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109427,Badanganj-Falui-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109430,Hazipur,Arambag
5,Howrah and Hooghly,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109428,Badanganj-Falui-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109442,Haripalsahadev,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109439,Chandanpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109437,Alipurkashipur,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109449,Pyantra,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109443,Jejur,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109436,Haripalashutosh,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109438,Bandipur,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109445,Nalikulpaschim,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109447,Narayanpurbahirkhanda,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109441,Haripalkingkarbati,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109444,Kaikala,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109448,Paschimgopinathpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109446,Nalikulpurba,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109450,Sripatipurilipur,Arambag
5,Howrah and Hooghly,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109440,Dwarhatta,Arambag
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109454,Jangipara,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109452,Dilakash,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,190,Chunchura,109457,Radhanagar,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109451,Antpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109456,Mundalika,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109453,Furfura,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109460,Rasidpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109459,Rajbalhat-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109455,Kotalpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109458,Rajbalhat-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109478,Natibpur-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109479,Natibpur-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109477,Marokhana,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109476,Jagatpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109481,Palashpai-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109480,Palashpai-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109474,Chingra,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109475,Dhanyagori,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109484,Sabalsinghapur,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109482,Rajhati-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109483,Rajhati-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109499,Shikhirachanpta,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109494,Lchhobadaspur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109497,Rameswarpur-Gopalnagar,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109487,Berelakonchmali,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109500,Simlagarhvitasin,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109493,Kshirkundi-Namajgram-Niyasa,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109485,Bantikabainchi,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109495,Panchagara-Toregram,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109489,Itachunakhanyan,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109488,Haraldaspur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109486,Beloondhamasin,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109491,Jamnagarmondalaii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109490,Jamna,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109492,Jayerdwarbasini,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109498,Sarai-Tinna,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,190,Chunchura,109510,Rajhat,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,190,Chunchura,109512,Sugandha,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,190,Chunchura,109509,Polba,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109514,Chiladangi,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109515,Dihibadpur,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109513,Bhangamora,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109516,Kelepara,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109520,Sreerampur,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109519,Shyampur,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109517,Pursurah-I,Arambag
5,Howrah and Hooghly,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109518,Pursurah-Ii,Arambag
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109405,Bhastara,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109402,Belmuri,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109418,Somaspur-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109406,Dashghara-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109413,Gudubari-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109416,Mandra,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109415,Khajudahamilki,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109414,Gurap,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109412,Gudubari-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109407,Dashghara-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109409,Dhanekhali-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109408,Dhanekhali-I,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109419,Somaspur-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109508,Makalpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109511,Satithan,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109503,Babnan,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109504,Dadpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,193,Saptagram,109401,Saptagram,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,193,Saptagram,109400,Mogra-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109505,Goswamimalipara,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109501,Akhna,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109502,Amnan,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109506,Harit,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109507,Mahanad,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,28,Hooghly,188,Singur,109389,Kapasaria,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109525,Baruiparapaltagarh,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109521,Anandanagar,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109536,Singur-Ii,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109522,Bagdangachinamore,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109531,Gopalnagar,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109529,Bora,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109523,Bainchipota,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109530,Boraipahalampur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109527,Beraberi,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109534,Nasibpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109528,Bighati,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109533,Mirzapurbankipur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,187,Champdani,109539,Payarapur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109381,Nababpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109376,Gangadharpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109375,Bhagabatipur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109378,Krishnarampur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109390,Naiti,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109386,Chanditala,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109384,Barijhati,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109383,Baksa,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109387,Garalgachha,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109388,Janai,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109374,Ainya,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109377,Haripur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109380,Masat,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109382,Shiyakhala,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,186,Sreerampur,109541,Rajyadharpur,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,186,Sreerampur,109542,Rishra,Sreerampore
5,Howrah and Hooghly,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,185,Uttarpara,109540,Raghunathpur,Sreerampore
1,North Bengal,314,Jalpaiguri,2931,Rajganj,3,Jalpaiguri,19,Dabgram-Phulbari,IGP0054,Phulbari-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2931,Rajganj,3,Jalpaiguri,19,Dabgram-Phulbari,IGP0055,Phulbari-Ii,Jalpaiguri
2,Neck Zone,310,Dakshin Dinajpur,2883,Itahar,6,Balurghat,42,Harirampur,IGP0101,Patirajpur,Dakshin Dinajpur
3,Nadia & Murshidabad,319,Murshidabad,3010,Farakka,8,Maldaha Dakshin,55,Farakka,IGP0002,Mahadevnagar,Jangipur
3,Nadia & Murshidabad,319,Murshidabad,3024,Shamsherganj,8,Maldaha Dakshin,56,Samserganj,IGP0003,Tinpakuria,Jangipur
3,Nadia & Murshidabad,319,Murshidabad,3026,Suti-Ii,9,Jangipur,57,Suti,IGP0004,Arangabad 1,Jangipur
3,Nadia & Murshidabad,319,Murshidabad,3026,Suti-Ii,9,Jangipur,57,Suti,IGP0005,Arangabad 2,Jangipur
3,Nadia & Murshidabad,319,Murshidabad,3026,Suti-Ii,9,Jangipur,57,Suti,IGP0006,Bajitpur,Jangipur
3,Nadia & Murshidabad,319,Murshidabad,3020,Raghunathganj-Ii,9,Jangipur,59,Raghunathganj,IGP0007,Sammatinagar,Jangipur
3,Nadia & Murshidabad,319,Murshidabad,3018,Nawda,10,Baharampur,74,Nowda,IGP0008,Bali-Ii,Berhampur
3,Nadia & Murshidabad,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,IGP0009,Azimganjgola,Berhampur
3,Nadia & Murshidabad,320,Nadia,3041,Santipur,13,Ranaghat,87,Ranaghat Uttar Paschim,IGP0010,Fulia Upangari,Ranaghat
3,Nadia & Murshidabad,320,Nadia,3039,Ranaghat-I,13,Ranaghat,87,Ranaghat Uttar Paschim,IGP0011,Ramnagar-I,Ranaghat
7,The Parganas,303,North 24 Parganas,2741,Rajarhat,17,Barasat,115,Rajarhat New Town,IGP0012,Jyangra Hatiara-Ii,Barasat
7,The Parganas,303,North 24 Parganas,2733,Deganga,17,Barasat,120,Deganga,IGP0013,Noornagar,Barasat
7,The Parganas,304,South 24 Parganas,2768,Mathurapur-Ii,20,Mathurapur,134,Raidighi,IGP0014,Khari,Sundarban
7,The Parganas,304,South 24 Parganas,2759,Jaynagar-I,19,Jaynagar,136,Jaynagar,IGP0015,Bohodukkhetro,Sundarban
7,The Parganas,304,South 24 Parganas,2745,Baruipur,22,Jadavpur,137,Baruipur Purba,IGP0016,Champahati,DH-Jadavpur
