S. No,District Code,District,Block Code,Block Name,PC No.,PC Name,AC No.,AC Name,Gram Panchayat Code,Gram Panchayat
3018,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111063,Raibandh
3019,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111061,Guniara
3020,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111059,Bhamuria
3021,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111060,Digha
3022,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111062,Janardandih
3023,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111065,Sarbari
3024,321,Purulia,3056,Neturia,36,Bankura,246,Raghunathpur,111064,Saltore
3025,321,Purulia,3057,Para,35,Purulia,245,Para ,111070,Dubra
3026,321,Purulia,3057,Para,35,Purulia,245,Para ,111069,Deoli
3027,321,Purulia,3057,Para,35,Purulia,245,Para ,111066,Anara
3028,321,Purulia,3057,Para,35,Purulia,245,Para ,111072,Jabarrah-Jhapra-Ii
3029,321,Purulia,3057,Para,35,Purulia,245,Para ,111073,Nadihasurulia
3030,321,Purulia,3057,Para,35,Purulia,245,Para ,111067,Bahara
3031,321,Purulia,3057,Para,35,Purulia,245,Para ,111074,Para
3032,321,Purulia,3057,Para,35,Purulia,245,Para ,111068,Bowridih
3033,321,Purulia,3057,Para,35,Purulia,245,Para ,111075,Udaypur-Joynagar
3034,321,Purulia,3057,Para,35,Purulia,245,Para ,111071,Jabarrah-Jhapra-I
3035,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111076,Bagda
3036,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111081,Lakhra
3037,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111085,Puncha
3038,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111077,Chandra
3039,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111078,Chirudihi
3040,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111084,Pirrah
3041,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111080,Kenda
3042,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111079,Jambad
3043,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111082,Napara
3044,321,Purulia,3058,Puncha,35,Purulia,243,Manbazar ,111083,Panipathar
3045,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111094,Agoya-Narra
3046,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111097,Chharradumdumi
3047,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111101,Pindra
3048,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111099,Golamara
3049,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111100,Hutmura
3050,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111095,Belma
3051,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111096,Bhangra
3052,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111102,Raghabpur
3053,321,Purulia,3060,Purulia-Ii,35,Purulia,242,Purulia ,111098,Ghonga
3054,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111106,Chorpahari
3055,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111104,Babugram
3056,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111108,Nutandi
3057,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111109,Sanka
3058,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111107,Khajura
3059,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111105,Bero
3060,321,Purulia,3061,Raghunath Pur-I,36,Bankura,246,Raghunathpur,111103,Arrah
3061,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para ,111112,Joradih
3062,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para ,111110,Barrah
3063,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para ,111113,Mangalda-Mautore
3064,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para ,111115,Nutandih
3065,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para ,111114,Nildih
3066,321,Purulia,3062,Raghunathpur-Ii,35,Purulia,245,Para ,111111,Cheliama
3067,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111116,Balitora
3068,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111120,Santuri
3069,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111121,Tarabari
3070,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111119,Ramchandrapur-Kotaldi
3071,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111117,Garsika
3072,321,Purulia,3063,Santuri,36,Bankura,246,Raghunathpur,111118,Muradi
3073,304,South 24 Parganas,2753,Canning-I,19,Jaynagar ,138,Canning Paschim ,IGP_0001,Matla I
3074,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109353,Madhabpur
3075,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109346,Arandi-I
3076,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109359,Salepur-Ii
3077,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109354,Malaypur-I
3078,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109347,Arandi-Ii
3079,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109356,Mayapur-I
3080,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109357,Mayapur-Ii
3081,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109355,Malaypur-Ii
3082,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109348,Batanal
3083,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109349,Gourhati-I
3084,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109360,Tirole
3085,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109358,Salepur-I
3086,312,Hooghly,2887,Arambagh,29,Arambag,200,Arambag,109350,Gourhati-Ii
3087,312,Hooghly,2902,Singur,29,Arambag,196,Haripal,109524,Balarambati
3088,312,Hooghly,2902,Singur,29,Arambag,196,Haripal,109532,Kamarkundugopalnagardaluigachha
3089,312,Hooghly,2902,Singur,29,Arambag,196,Haripal,109526,Basubati
3090,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109466,Kishorepur-I
3091,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109465,Khanakul-Ii
3092,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109469,Pole-Ii
3093,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109464,Khanakul-I
3094,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109467,Kishorepur-Ii
3095,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109473,Thakuranichak
3096,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109463,Ghoshpur
3097,312,Hooghly,2897,Khanakul-I,29,Arambag,202,Khanakul,109468,Pole-I
3098,312,Hooghly,2887,Arambagh,29,Arambag,199,Pursurah,109351,Harinkhola-I
3099,312,Hooghly,2887,Arambagh,29,Arambag,199,Pursurah,109352,Harinkhola-Ii
3100,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109470,Rammohan-I
3101,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109461,Arunda
3102,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109471,Rammohan-Ii
3103,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109462,Balipur
3104,312,Hooghly,2897,Khanakul-I,29,Arambag,199,Pursurah,109472,Tantisal
3105,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109403,Bhandarhati-I
3106,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109417,Perambuasahabazar
3107,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109411,Gopinathpur-Ii
3108,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109404,Bhandarhati-Ii
3109,312,Hooghly,2892,Dhaniakhali,29,Arambag,198,Tarakeswar,109410,Gopinathpur-I
3110,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109543,Ashtaradattapur
3111,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109544,Baligori-I
3112,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109549,Naitamalpaharpur
3113,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109545,Baligori-Ii
3114,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109547,Champadanga
3115,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109550,Purbaramnagar
3116,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109546,Bhanjipur
3117,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109551,Santoshpur
3118,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109548,Kesabchak
3119,312,Hooghly,2904,Tarakeswar,29,Arambag,198,Tarakeswar,109552,Talpur
3120,312,Hooghly,2891,Chinsurah-Magrah,28,Arambag,190,Chunchura,109398,Kodalia-Ii
3121,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109396,Digsuihoyera
3122,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109394,Chandrahati-Ii
3123,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109399,Mogra-I
3124,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,191,Balagarh,109393,Chandrahati-I
3125,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109371,Somra-I
3126,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109368,Jirat
3127,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109367,Guptipara-Ii
3128,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109361,Bakliadhobapara
3129,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109363,Dumurdahanityanandapur-I
3130,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109373,Sripur-Balagarh
3131,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109365,Ektarpur
3132,312,Hooghly,2888,Balagarh,28,Hooghly,190,Chunchura,109372,Somra-Ii
3133,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109370,Sijakamalpur
3134,312,Hooghly,2888,Balagarh,28,Hooghly,190,Chunchura,109369,Mohipalpur
3135,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109362,Charkrishnabati
3136,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109364,Dumurdahanityanandapur-Ii
3137,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,109366,Guptipara-I
3138,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,190,Chunchura,109392,Bandel
3139,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,190,Chunchura,109397,Kodalia-I
3140,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,190,Chunchura,109395,Debanandapur
3141,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109421,Bhadur
3142,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109422,Goghat
3143,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109426,Saora
3144,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109423,Kumarsa
3145,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109425,Raghubati
3146,312,Hooghly,2909,Bally-Jagacha,27,Sreerampur,184,Domjur ,109420,Bali
3147,312,Hooghly,2893,Goghat-I,28,Hooghly,201,Goghat,109424,Nakunda
3149,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109432,Kumarganj
3150,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109435,Shyambazar
3151,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109434,Paschimpara
3152,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109431,Kamarpukur
3153,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109433,Mandaran
3154,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109427,Badanganj-Falui-I
3155,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109430,Hazipur
3156,312,Hooghly,2894,Goghat-Ii,28,Hooghly,201,Goghat,109428,Badanganj-Falui-Ii
3157,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109442,Haripalsahadev
3158,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109439,Chandanpur
3159,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109437,Alipurkashipur
3160,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109449,Pyantra
3161,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109443,Jejur
3162,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109436,Haripalashutosh
3163,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109438,Bandipur
3164,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109445,Nalikulpaschim
3165,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109447,Narayanpurbahirkhanda
3166,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109441,Haripalkingkarbati
3167,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109444,Kaikala
3168,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109448,Paschimgopinathpur
3169,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109446,Nalikulpurba
3170,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109450,Sripatipurilipur
3171,312,Hooghly,2895,Haripal,28,Hooghly,196,Haripal,109440,Dwarhatta
3172,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109454,Jangipara
3173,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109452,Dilakash
3174,312,Hooghly,2896,Jangipara,28,Hooghly,190,Chunchura,109457,Radhanagar
3175,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109451,Antpur
3176,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109456,Mundalika
3177,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109453,Furfura
3178,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109460,Rasidpur
3179,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109459,Rajbalhat-Ii
3180,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109455,Kotalpur
3181,312,Hooghly,2896,Jangipara,28,Hooghly,195,Jangipara,109458,Rajbalhat-I
3182,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109478,Natibpur-I
3183,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109479,Natibpur-Ii
3184,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109477,Marokhana
3185,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109476,Jagatpur
3186,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109481,Palashpai-Ii
3187,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109480,Palashpai-I
3188,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109474,Chingra
3189,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109475,Dhanyagori
3190,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109484,Sabalsinghapur
3191,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109482,Rajhati-I
3192,312,Hooghly,2898,Khanakul-Ii,28,Hooghly,202,Khanakul,109483,Rajhati-Ii
3193,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109499,Shikhirachanpta
3194,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109494,Lchhobadaspur
3195,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109497,Rameswarpur-Gopalnagar
3196,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109487,Berelakonchmali
3197,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109500,Simlagarhvitasin
3198,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109493,Kshirkundi-Namajgram-Niyasa
3199,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109485,Bantikabainchi
3200,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109495,Panchagara-Toregram
3201,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109489,Itachunakhanyan
3202,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109488,Haraldaspur
3203,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109486,Beloondhamasin
3204,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109491,Jamnagarmondalaii
3205,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109490,Jamna
3206,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109492,Jayerdwarbasini
3207,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,109498,Sarai-Tinna
3208,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,190,Chunchura,109510,Rajhat
3209,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,190,Chunchura,109512,Sugandha
3210,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,190,Chunchura,109509,Polba
3211,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109514,Chiladangi
3212,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109515,Dihibadpur
3213,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109513,Bhangamora
3214,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109516,Kelepara
3215,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109520,Sreerampur
3216,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109519,Shyampur
3217,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109517,Pursurah-I
3218,312,Hooghly,2901,Pursurah,28,Hooghly,199,Pursurah,109518,Pursurah-Ii
3219,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109405,Bhastara
3220,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109402,Belmuri
3221,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109418,Somaspur-I
3222,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109406,Dashghara-I
3223,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109413,Gudubari-Ii
3224,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109416,Mandra
3225,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109415,Khajudahamilki
3226,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109414,Gurap
3227,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109412,Gudubari-I
3228,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109407,Dashghara-Ii
3229,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109409,Dhanekhali-Ii
3230,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109408,Dhanekhali-I
3231,312,Hooghly,2892,Dhaniakhali,28,Hooghly,197,Dhanekhali,109419,Somaspur-Ii
3232,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109508,Makalpur
3233,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109511,Satithan
3234,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109503,Babnan
3235,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,197,Dhanekhali,109504,Dadpur
3236,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,193,Saptagram,109401,Saptagram
3237,312,Hooghly,2891,Chinsurah-Magrah,28,Hooghly,193,Saptagram,109400,Mogra-Ii
3238,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109505,Goswamimalipara
3239,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109501,Akhna
3240,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109502,Amnan
3241,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109506,Harit
3242,312,Hooghly,2900,Polba-Dadpur,28,Hooghly,193,Saptagram,109507,Mahanad
3243,312,Hooghly,2890,Chanditala-Ii,28,Hooghly,188,Singur,109389,Kapasaria
3244,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109525,Baruiparapaltagarh
3245,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109521,Anandanagar
3246,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109536,Singur-Ii
3247,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109522,Bagdangachinamore
3248,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109531,Gopalnagar
3249,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109529,Bora
3250,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109523,Bainchipota
3251,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109530,Boraipahalampur
3252,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109527,Beraberi
3253,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109534,Nasibpur
3254,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109528,Bighati
3255,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,109533,Mirzapurbankipur
3256,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,187,Champdani,109539,Payarapur
3257,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109381,Nababpur
3258,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109376,Gangadharpur
3259,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109375,Bhagabatipur
3260,312,Hooghly,2889,Chanditala-I,27,Sreerampur,194,Chanditala,109378,Krishnarampur
3261,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109390,Naiti
3262,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109386,Chanditala
3263,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109384,Barijhati
3264,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109383,Baksa
3265,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109387,Garalgachha
3266,312,Hooghly,2890,Chanditala-Ii,27,Sreerampur,194,Chanditala,109388,Janai
3267,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109374,Ainya
3268,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109377,Haripur
3269,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109380,Masat
3270,312,Hooghly,2889,Chanditala-I,27,Sreerampur,195,Jangipara,109382,Shiyakhala
3271,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,186,Sreerampur,109541,Rajyadharpur
3272,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,186,Sreerampur,109542,Rishra
3273,312,Hooghly,2903,Sirampur-Uttarpara,27,Sreerampur,185,Uttarpara,109540,Raghunathpur
3274,314,Jalpaiguri,2931,Rajganj,3,Jalpaiguri,19,Dabgram-Phulbari,IGP0054,Phulbari-I
3275,314,Jalpaiguri,2931,Rajganj,3,Jalpaiguri,19,Dabgram-Phulbari,IGP0055,Phulbari-Ii
3276,310,Dakshin Dinajpur,2883,Itahar,6,Balurghat,42,Harirampur,IGP0101,Patirajpur
3277,319,Murshidabad,3010,Farakka,8,Maldaha Dakshin,55,Farakka,IGP0002,Mahadevnagar
3278,319,Murshidabad,3024,Shamsherganj,8,Maldaha Dakshin,56,Samserganj,IGP0003,Tinpakuria
3279,319,Murshidabad,3026,Suti-Ii,9,Jangipur,57,Suti,IGP0004,Arangabad 1
3280,319,Murshidabad,3026,Suti-Ii,9,Jangipur,57,Suti,IGP0005,Arangabad 2
3281,319,Murshidabad,3026,Suti-Ii,9,Jangipur,57,Suti,IGP0006,Bajitpur
3282,319,Murshidabad,3020,Raghunathganj-Ii,9,Jangipur,59,Raghunathganj,IGP0007,Sammatinagar
3283,319,Murshidabad,3018,Nawda,10,Baharampur,74,Nowda,IGP0008,Bali-Ii
3284,319,Murshidabad,3009,Domkal,11,Murshidabad,75,Domkal,IGP0009,Azimganjgola
3285,320,Nadia,3041,Santipur,13,Ranaghat,87,Ranaghat Uttar Paschim,IGP0010,Fulia Upangari
3286,320,Nadia,3039,Ranaghat-I,13,Ranaghat,87,Ranaghat Uttar Paschim,IGP0011,Ramnagar-I
3287,303,North 24 Parganas,2741,Rajarhat,17,Barasat,115,Rajarhat New Town,IGP0012,Jyangra Hatiara-Ii
3288,303,North 24 Parganas,2733,Deganga,17,Barasat,120,Deganga,IGP0013,Noornagar
3289,304,South 24 Parganas,2768,Mathurapur-Ii,20,Mathurapur,134,Raidighi,IGP0014,Khari
3290,304,South 24 Parganas,2759,Jaynagar-I,19,Jaynagar,136,Jaynagar,IGP0015,Bohodukkhetro
3291,304,South 24 Parganas,2745,Baruipur,22,Jadavpur,137,Baruipur Purba,IGP0016,Champahati
3292,304,South 24 Parganas,2753,Canning-I,19,Jaynagar,138,Canning Paschim,IGP0017,Matla 2
3293,304,South 24 Parganas,2752,Budge Budge-Ii,21,Diamond Harbour,156,Budge Budge,IGP0018,Kasipur Alampur
3294,313,Howrah,2913,Sankrail,25,Howrah,173,Howrah Dakshin,IGP0019,Jhodhat
3296,313,Howrah,2913,Sankrail,25,Howrah,174,Sankrail,IGP0021,Banupur I
3297,313,Howrah,2912,Panchla,25,Howrah,175,Panchla,IGP0022,Shubhrada
3298,313,Howrah,2918,Uluberia-Ii,26,Uluberia,176,Uluberia Purba,IGP0023,Khalishani
3299,313,Howrah,2906,Amta-Ii,26,Uluberia,181,Amta,IGP0024,Amraghari
3300,313,Howrah,2910,Domjur,27,Sreerampur,183,Jagatballavpur,IGP0025,Domjur
3301,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,IGP0026,Shalap-Ii
3302,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,IGP0027,Bankda-I
3303,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,IGP0028,Bankda-Ii
3304,313,Howrah,2910,Domjur,27,Sreerampur,184,Domjur,IGP0029,Bankda-Iii
3305,312,Hooghly,2902,Singur,28,Hooghly,188,Singur,IGP0030,Singur-I
3306,312,Hooghly,2890,Chanditala-Ii,28,Hooghly,188,Singur,IGP0031,Panchgraha
3307,312,Hooghly,2888,Balagarh,28,Hooghly,191,Balagarh,IGP0032,Mahipalpur
3308,312,Hooghly,2899,Pandua,28,Hooghly,192,Pandua,IGP0033,Pandua
